"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","n","first_administration","monolingual","typically_developing"
2025-10-22,"English (American)","WG","WG",393737,82870,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393738,82871,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393741,82874,13,"production",22,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393743,82876,13,"production",41,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393750,82883,13,"production",16,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393752,82885,13,"production",213,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393762,82895,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393763,82896,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393772,82905,13,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393780,82913,13,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393782,82915,13,"production",22,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393792,82925,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393819,82952,13,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393823,82956,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393835,82968,13,"production",50,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393840,82973,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393841,82974,13,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393843,82976,13,"production",20,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393846,82979,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393847,82980,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393849,82982,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393852,82985,13,"production",13,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393857,82990,13,"production",11,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393858,82991,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393860,82993,13,"production",198,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393864,82997,13,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393865,82998,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393866,82999,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393875,83008,13,"production",13,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393876,83009,13,"production",24,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393880,83013,13,"production",10,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393889,83022,13,"production",17,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393891,83024,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393892,83025,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393894,83027,13,"production",165,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393899,83032,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393906,83039,13,"production",40,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393921,83054,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393938,83071,13,"production",34,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393939,83072,13,"production",18,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393941,83074,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393946,83079,13,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393952,83085,13,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393957,83090,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393960,83093,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393967,83100,13,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393972,83105,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393984,83117,13,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393988,83121,13,"production",211,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393993,83126,13,"production",61,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",393995,83128,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394000,83133,13,"production",186,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394005,83138,13,"production",35,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394007,83140,13,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394017,83150,13,"production",17,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394030,83163,13,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394036,83169,13,"production",15,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394041,83174,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394050,83183,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394052,83185,13,"production",153,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394065,83198,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394066,83199,13,"production",25,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394069,83202,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394085,83218,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394103,83236,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394111,83244,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394126,83259,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394160,83293,13,"production",186,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394173,83306,13,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394184,83317,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394186,83319,13,"production",83,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394211,83344,13,"production",10,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394214,83347,13,"production",59,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394233,83366,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394241,83374,13,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394248,83381,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394252,83385,13,"production",218,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394257,83390,13,"production",53,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394261,83394,13,"production",22,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394265,83398,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394281,83414,13,"production",44,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394283,83416,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394286,83419,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394297,83430,13,"production",140,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394298,83431,13,"production",15,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394303,83436,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394305,83438,13,"production",19,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394306,83439,13,"production",25,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394324,83457,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394325,83458,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394340,83473,13,"production",52,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394354,83487,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394355,83488,13,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394363,83496,13,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394379,83512,13,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394381,83514,13,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394393,83526,13,"production",29,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394398,83531,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394400,83533,13,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394403,83536,13,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394406,83539,13,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394414,83547,13,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394418,83551,13,"production",13,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394420,83553,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394430,83563,13,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394435,83568,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394439,83572,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394496,83629,13,"production",57,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394500,83633,13,"production",162,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394509,83642,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394512,83645,13,"production",19,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394514,83647,13,"production",32,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394521,83654,13,"production",17,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394536,83669,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394538,83671,13,"production",53,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394553,83686,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394555,83688,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394560,83693,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394568,83701,13,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394617,83750,13,"production",11,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394618,83751,13,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394628,83761,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394629,83762,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394632,83765,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394639,83772,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394664,83797,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394668,83801,13,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394674,83807,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394675,83808,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394690,83823,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394696,83829,13,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394697,83830,13,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",394752,83885,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395247,84380,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395249,84382,13,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395285,84418,13,"production",10,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395288,84421,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395300,84433,13,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395314,3278,13,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395315,3279,13,"production",19,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395316,3280,13,"production",17,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395317,3281,13,"production",23,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395318,3282,13,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395319,3283,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395320,3284,13,"production",22,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395321,3285,13,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395322,3287,13,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395323,3288,13,"production",15,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395324,3289,13,"production",18,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395325,3290,13,"production",17,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395326,3291,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395327,3292,13,"production",45,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395328,3293,13,"production",27,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395329,3294,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395330,3295,13,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395331,3296,13,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395332,3297,13,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395333,3298,13,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395334,3299,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395335,3300,13,"production",37,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395336,3301,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395337,3302,13,"production",13,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395338,3303,13,"production",10,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395339,3305,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395340,3306,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395341,3307,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395342,3308,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395343,3309,13,"production",16,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395344,3310,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395345,3311,13,"production",17,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395346,3312,13,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395347,3313,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395348,3314,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395349,3315,13,"production",16,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395350,3316,13,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395351,3317,13,"production",40,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395352,3318,13,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395353,3319,13,"production",27,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395354,3320,13,"production",31,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395355,3321,13,"production",15,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395356,3322,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395357,3323,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395358,3324,13,"production",11,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395359,3325,13,"production",18,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395360,3326,13,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395362,3328,13,"production",313,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395363,3329,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395364,3330,13,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395365,3331,13,"production",22,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395366,3332,13,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395367,3333,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395368,3334,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395369,3335,13,"production",36,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395370,3336,13,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395371,3337,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395372,3338,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395373,3339,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395374,3340,13,"production",13,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395375,3341,13,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395376,3342,13,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395377,3343,13,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395378,3344,13,"production",18,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395380,3346,13,"production",16,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395381,3347,13,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395382,3348,13,"production",17,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395383,3349,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395384,3350,13,"production",9,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395385,3351,13,"production",31,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395386,3352,13,"production",63,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395387,3353,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395388,3354,13,"production",38,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395389,3355,13,"production",10,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395390,3356,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395391,3357,13,"production",2,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395392,3358,13,"production",10,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395393,3359,13,"production",32,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395394,3360,13,"production",19,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395395,3361,13,"production",50,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395396,3362,13,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395397,3363,13,"production",36,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395398,3364,13,"production",12,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395399,3365,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395400,3366,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395401,3367,13,"production",118,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395402,3368,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395403,3369,13,"production",22,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395404,3370,13,"production",13,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395405,3371,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395406,3372,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395407,3373,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395408,3374,13,"production",19,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395409,3375,13,"production",23,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395410,3376,13,"production",44,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395411,3377,13,"production",23,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395412,3378,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395413,3379,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395414,3380,13,"production",11,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395415,3381,13,"production",15,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395416,3382,13,"production",16,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395417,3383,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395418,3384,13,"production",0,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395419,3385,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395420,3386,13,"production",11,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395421,3387,13,"production",53,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395422,3388,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395423,3389,13,"production",56,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395424,3390,13,"production",18,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395425,3391,13,"production",44,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395426,3392,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395427,3393,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395428,3394,13,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395429,3395,13,"production",16,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395430,3396,13,"production",13,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395431,3397,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395432,3398,13,"production",55,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395433,3399,13,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395434,3400,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395435,3401,13,"production",6,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395436,3402,13,"production",5,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395437,3403,13,"production",8,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395438,3404,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395439,3405,13,"production",1,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395440,3406,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395441,3407,13,"production",28,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395442,3408,13,"production",11,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395443,3409,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395444,3410,13,"production",19,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395445,3412,13,"production",14,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395446,3413,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395447,3414,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395448,3415,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395449,3416,13,"production",36,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395450,3417,13,"production",20,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395451,3418,13,"production",3,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395452,3419,13,"production",4,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395453,3420,13,"production",40,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395454,3421,13,"production",7,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395455,3422,13,"production",15,3686,TRUE,TRUE,TRUE
2025-10-22,"English (American)","WG","WG",395456,3423,13,"production",8,3686,TRUE,TRUE,TRUE
